client_id,visitor_id,visit_id,start_time,confirm_time,total_time_spent,Variation_x,clnt_tenure_yr,clnt_age,num_accts,bal,calls_6_mnth,logons_6_mnth,Variation_y,gender_dichotomic
189299,307690259_72694380697,905765856_19998238665_449504,2017-04-04 11:18:30,2017-04-04 11:25:14,404.0,Control,27.0,60.5,2.0,77462.04000000001,3.0,6.0,Control,1
190001,41803373_43226580229,556361338_67583208415_224354,2017-04-15 18:08:02,2017-04-15 18:18:55,653.0,Test,5.0,55.5,2.0,30084.5,6.0,9.0,Test,0
193835,912015113_64821940713,270349845_64590486563_872035,2017-03-29 15:01:39,2017-03-29 15:04:47,188.0,Control,27.0,84.5,2.0,54177.98,2.0,5.0,Control,1
194686,461664170_12582927580,272665050_97418994579_701644,2017-04-05 11:49:16,2017-04-05 12:04:59,943.0,Control,9.0,68.5,2.0,41125.99,0.0,6.0,Control,0
196103,111222193_69109143899,557620541_50195441568_376329,2017-04-14 16:19:08,2017-04-14 16:24:39,331.0,Control,6.0,30.5,2.0,42507.649999999994,3.0,6.0,Control,0
199386,450637728_49095680655,637014200_60504997643_335724,2017-04-24 14:15:54,2017-04-24 14:24:32,518.0,Test,10.0,48.5,2.0,65860.16,2.0,5.0,Test,0
200372,930827149_35516532170,206146192_67133249906_382057,2017-04-09 14:06:01,2017-04-09 13:45:08,-1253.0,Control,28.0,63.5,2.0,55306.66,2.0,5.0,Control,1
200604,274303550_80971079648,618620110_33672195941_472427,2017-05-22 15:49:02,2017-05-22 15:51:23,141.0,Control,8.0,63.0,3.0,489812.64,5.0,8.0,Control,0
200707,866887762_50410599594,169921308_85643161092_937144,2017-04-13 20:56:17,2017-04-13 21:01:06,289.0,Test,2.0,50.5,2.0,48487.91,1.0,4.0,Test,0
201392,709408265_92028572918,984329499_53745295705_674771,2017-04-19 12:05:10,2017-04-19 12:01:29,-221.0,Control,21.0,66.5,2.0,79109.51999999999,5.0,8.0,Control,0
203027,96885676_96004133349,595361025_24882758840_794745,2017-04-17 15:06:37,2017-04-17 15:13:55,438.0,Test,22.0,59.5,3.0,118999.22,1.0,5.0,Test,0
204212,705619107_77845041778,399564458_94645212971_533293,2017-05-20 12:19:04,2017-05-20 12:13:07,-357.0,Control,13.0,39.0,3.0,114666.86,6.0,9.0,Control,1
204784,255190750_24930383480,185146124_92434949470_345074,2017-04-07 09:42:26,2017-04-07 09:51:30,544.0,Test,5.0,33.5,2.0,38221.94,0.0,3.0,Test,0
209462,166349250_32149240644,966135274_38000162904_711213,2017-04-14 22:55:15,2017-04-14 22:58:25,190.0,Test,6.0,36.5,2.0,60386.03,0.0,3.0,Test,0
209511,640914429_18469926120,369493406_52443644422_603921,2017-04-10 01:58:57,2017-04-10 02:00:42,105.0,Control,4.0,36.5,2.0,48219.92,6.0,9.0,Control,0
210473,786100068_79796650141,505960802_96943894501_948996,2017-04-07 09:30:14,2017-04-07 09:34:27,253.0,Control,6.0,45.5,2.0,43865.35,6.0,9.0,Control,1
210667,775169704_62966801088,433479726_81595986443_196695,2017-04-02 15:59:09,2017-04-02 16:03:58,289.0,Test,6.0,61.5,2.0,34735.17,1.0,4.0,Test,1
211023,342471213_50412445833,259505173_97709144031_541342,2017-04-22 12:25:53,2017-04-22 12:30:24,271.0,Test,13.0,58.5,2.0,144396.47,2.0,7.0,Test,1
212071,471668414_1909840078,758380580_79605063958_468255,2017-04-18 23:02:25,2017-04-18 22:52:42,-583.0,Control,16.0,40.5,2.0,40767.98,6.0,9.0,Control,1
215411,622059788_24957501348,357541706_69664664002_416847,2017-03-15 21:32:56,2017-03-15 21:40:14,438.0,Test,22.0,55.5,2.0,567388.1900000001,5.0,8.0,Test,0
219592,226872716_25304937729,766803767_8523248289_292873,2017-04-28 11:19:37,2017-04-28 11:22:59,202.0,Test,3.0,45.5,2.0,25518.32,3.0,6.0,Test,0
220901,316409456_21422433055,635417407_87211643945_926982,2017-05-12 20:08:52,2017-05-12 20:14:26,334.0,Control,5.0,59.0,2.0,83930.84,3.0,6.0,Control,0
226198,334870756_47049152438,179276829_45991021030_684922,2017-06-14 11:46:51,2017-06-14 11:48:11,80.0,Test,10.0,30.0,2.0,120557.71,4.0,7.0,Test,0
227588,660176523_44589245901,332938307_64553214138_41607,2017-03-31 12:28:31,2017-03-31 12:31:10,159.0,Test,9.0,34.5,2.0,42520.42,3.0,6.0,Test,0
228465,995655771_94104996855,762807254_42982375691_81210,2017-04-04 19:36:17,2017-04-04 19:38:33,136.0,Test,21.0,55.5,3.0,205735.73,6.0,9.0,Test,1
228868,595721981_77368441144,694205631_90945880489_481831,2017-04-24 21:55:04,2017-04-24 21:57:38,154.0,Test,6.0,22.5,2.0,34753.0,1.0,4.0,Test,0
234014,453453419_89387624462,151824311_82614872978_109280,2017-05-04 20:23:44,2017-05-04 20:25:07,83.0,Test,15.0,65.0,3.0,221682.38,6.0,9.0,Test,1
234619,843029073_28104702298,664852969_12090073705_795060,2017-03-30 14:37:17,2017-03-30 14:39:57,160.0,Test,9.0,31.5,2.0,61272.9,2.0,5.0,Test,1
235342,240443722_67624921127,699434666_85275972496_893449,2017-03-29 12:22:57,2017-03-29 12:28:49,352.0,Test,20.0,25.5,2.0,24881.37,2.0,5.0,Test,0
237511,252671676_42926302596,423098050_36527732522_927008,2017-04-25 10:34:56,2017-04-25 10:45:22,626.0,Test,5.0,57.5,3.0,215784.40999999997,1.0,4.0,Test,1
238091,242361831_17916771919,802968841_89026988364_595675,2017-04-06 13:47:49,2017-04-06 13:41:01,-408.0,Test,14.0,55.5,3.0,194889.06,3.0,6.0,Test,1
238490,75934579_65566463626,924726197_70465943622_367607,2017-05-10 15:15:53,2017-05-10 15:18:13,140.0,Control,4.0,23.0,2.0,25038.51,2.0,5.0,Control,0
239136,423925522_55660330276,734071153_33054475034_396683,2017-04-05 21:00:25,2017-04-05 21:10:51,626.0,Control,8.0,67.5,2.0,49762.08,2.0,5.0,Control,0
240400,703475898_33949401397,38166641_58948529742_504288,2017-05-30 15:25:57,2017-05-30 15:29:45,228.0,Control,17.0,51.0,4.0,2367756.9699999997,5.0,8.0,Control,0
240468,613777970_77457214766,380660903_75282755097_366537,2017-04-20 13:30:50,2017-04-20 13:41:55,665.0,Control,22.0,75.5,2.0,2137431.35,6.0,9.0,Control,1
240560,390212176_79115157039,763568546_3187969199_564842,2017-03-29 18:24:42,2017-03-29 18:30:42,360.0,Test,4.0,23.5,3.0,115386.8,6.0,9.0,Test,0
241085,573046961_15142409999,579194913_2016554672_402709,2017-03-29 12:33:17,2017-03-29 12:36:55,218.0,Test,17.0,48.5,2.0,76687.76,6.0,9.0,Test,0
241571,675313663_44356115855,745867012_76281809652_876369,2017-04-02 17:24:15,2017-04-02 17:31:33,438.0,Control,4.0,68.5,2.0,28389.269999999997,6.0,9.0,Control,0
242197,854004099_93891525396,28405599_45105933382_850901,2017-04-05 11:23:30,2017-04-05 11:30:11,401.0,Test,10.0,31.5,2.0,32889.869999999995,6.0,9.0,Test,0
242576,779090091_48638020926,696477429_38545343330_471094,2017-04-14 12:47:11,2017-04-14 12:49:28,137.0,Test,6.0,50.5,2.0,59472.869999999995,2.0,5.0,Test,0
242833,619845913_58282751646,151628311_51181467106_944150,2017-03-31 15:31:08,2017-03-31 15:29:46,-82.0,Control,4.0,19.5,2.0,37946.69,0.0,3.0,Control,0
243705,107213181_64298636606,112568155_48851190344_753613,2017-04-10 08:38:46,2017-04-10 08:38:05,-41.0,Test,8.0,37.5,2.0,25078.26,5.0,8.0,Test,0
244941,150945741_8974991876,283181079_48618529473_100990,2017-04-05 11:29:12,2017-04-05 12:00:14,1862.0,Test,22.0,78.5,2.0,161285.87,2.0,5.0,Test,0
248317,347261608_93568241256,417283581_86017953374_802631,2017-04-21 12:21:30,2017-04-21 12:28:31,421.0,Test,6.0,23.5,2.0,47391.649999999994,2.0,5.0,Test,0
250924,507521157_14380073753,836831843_48235046817_927328,2017-04-12 11:48:52,2017-04-12 11:52:59,247.0,Test,6.0,52.5,2.0,67314.56,5.0,8.0,Test,0
252667,477272543_78157545572,145763708_47893157791_713317,2017-03-29 11:34:28,2017-03-29 11:35:40,72.0,Test,14.0,64.5,2.0,41481.47,5.0,8.0,Test,1
253639,852791365_35917762080,126390523_88549409407_746944,2017-04-04 20:44:04,2017-04-04 20:46:55,171.0,Test,22.0,31.5,2.0,52485.67999999999,0.0,3.0,Test,0
254604,623422322_48200556864,619001341_5701780153_996692,2017-04-01 14:18:20,2017-04-01 14:20:50,150.0,Test,10.0,30.5,2.0,92156.17,2.0,5.0,Test,0
258144,69026216_2070848840,566896490_69810318515_912076,2017-04-27 14:30:49,2017-04-27 14:36:46,357.0,Test,28.0,63.5,3.0,222667.35,2.0,5.0,Test,0
258829,281660711_60403751536,276353615_49888348633_840445,2017-04-03 15:08:36,2017-04-03 15:23:52,916.0,Control,22.0,69.5,2.0,125049.31,1.0,4.0,Control,1
258909,726884566_95642676431,97303168_60627535625_429398,2017-04-06 19:39:01,2017-04-06 19:42:38,217.0,Test,7.0,48.5,2.0,208739.82,0.0,3.0,Test,0
260668,73171481_45899754014,420760709_94931776122_644710,2017-04-12 13:05:11,2017-04-12 13:08:53,222.0,Test,8.0,42.5,2.0,55698.74,4.0,7.0,Test,0
261852,806874974_87865130381,203592948_26327624137_721894,2017-04-15 09:33:31,2017-04-15 09:39:08,337.0,Test,14.0,56.5,2.0,99806.84,6.0,9.0,Test,0
262503,684667645_55024613664,886007480_68490099775_254544,2017-05-13 18:14:53,2017-05-13 18:17:39,166.0,Test,17.0,24.0,2.0,56468.53999999999,4.0,7.0,Test,0
262535,189410304_34664004197,715476369_45955347903_385158,2017-04-26 12:20:18,2017-04-26 12:25:13,295.0,Control,6.0,23.5,2.0,64274.93,5.0,8.0,Control,0
263861,40157212_81818768409,679576643_20718144613_877315,2017-04-17 19:26:41,2017-04-17 19:31:09,268.0,Test,4.0,39.5,2.0,56254.07,1.0,4.0,Test,0
265715,911907785_58939582824,46615082_98111062144_373914,2017-05-18 20:41:41,2017-05-18 20:45:11,210.0,Test,4.0,31.0,2.0,43713.8,0.0,3.0,Test,0
266404,255393073_64751735961,882876640_79202010895_62452,2017-03-29 12:09:12,2017-03-29 12:14:14,302.0,Test,6.0,31.5,2.0,32401.199999999997,0.0,3.0,Test,0
267446,622969019_58020045572,685875860_12767328569_170651,2017-06-08 14:08:41,2017-06-08 14:11:34,173.0,Control,7.0,67.0,4.0,439456.99,6.0,9.0,Control,0
267928,948989539_38826473815,247871009_18090242743_426462,2017-03-31 12:42:08,2017-03-31 12:49:25,437.0,Test,5.0,55.5,2.0,64126.27,6.0,9.0,Test,0
271343,431288205_19888753776,870655114_1651470974_119345,2017-04-20 10:24:54,2017-04-20 10:26:20,86.0,Test,11.0,34.5,3.0,127520.58,2.0,5.0,Test,1
277068,553994401_19742170539,94426837_10685286519_98193,2017-04-18 21:14:50,2017-04-18 21:17:53,183.0,Test,5.0,25.5,3.0,77668.15,4.0,7.0,Test,0
281100,470342897_61014244552,670930009_11752048272_154134,2017-05-26 12:55:01,2017-05-26 12:58:41,220.0,Test,15.0,57.0,2.0,47380.009999999995,4.0,7.0,Test,0
282393,725253018_17430461864,288702407_10494025680_796232,2017-05-08 21:39:01,2017-05-08 21:44:31,330.0,Control,25.0,44.0,2.0,42804.649999999994,1.0,4.0,Control,0
284648,449569529_15694932861,83420712_7258995234_631492,2017-04-10 11:29:27,2017-04-10 11:33:19,232.0,Test,6.0,24.5,2.0,77601.98,6.0,9.0,Test,0
285338,998887729_11484866696,651489330_65547256868_326178,2017-05-30 14:34:06,2017-05-30 14:36:29,143.0,Test,5.0,33.0,2.0,30244.609999999997,1.0,4.0,Test,1
286645,841627322_87094983867,840471084_25528917991_743592,2017-05-01 16:14:41,2017-05-01 16:27:40,779.0,Test,7.0,35.0,2.0,157174.64,6.0,9.0,Test,0
287817,623353213_74417073666,410242346_97636866852_290876,2017-04-23 13:46:59,2017-04-23 13:51:48,289.0,Test,10.0,31.5,3.0,48497.009999999995,2.0,5.0,Test,1
294034,869669311_20248492583,770577932_70335890073_637773,2017-05-21 13:48:31,2017-05-21 13:59:42,671.0,Test,8.0,56.0,2.0,47732.5,2.0,5.0,Test,0
295552,448598693_7602008859,243110578_41318185741_973421,2017-04-12 14:31:05,2017-04-12 14:37:22,377.0,Test,26.0,29.5,3.0,75106.28,2.0,5.0,Test,0
295858,40276240_17149517574,10577637_54025840873_943862,2017-06-11 13:20:02,2017-06-11 13:22:27,145.0,Test,14.0,36.0,2.0,52626.56,6.0,9.0,Test,1
296314,731532768_3570686004,822215163_68068145497_77301,2017-04-13 09:53:38,2017-04-13 09:55:10,92.0,Test,13.0,65.5,2.0,94929.26,5.0,8.0,Test,1
297253,648940476_93154873133,959725527_19384482725_668915,2017-05-14 21:16:59,2017-05-14 21:18:51,112.0,Test,4.0,20.0,2.0,50823.16,4.0,7.0,Test,0
297472,505082111_68089769716,589777716_17103546253_929500,2017-05-26 17:00:19,2017-05-26 17:08:21,482.0,Control,5.0,61.0,2.0,34598.479999999996,1.0,4.0,Control,0
297511,224197666_29569400432,241582978_73840227811_59725,2017-04-19 19:18:33,2017-04-19 19:26:47,494.0,Test,5.0,51.5,2.0,43543.27,0.0,3.0,Test,0
298708,656568847_753300897,35276108_11482970048_491761,2017-04-22 18:27:28,2017-04-22 18:33:18,350.0,Test,17.0,61.5,2.0,38514.69,0.0,3.0,Test,1
301141,785706210_80855996623,326783234_40083016368_304205,2017-06-13 11:19:42,2017-06-13 11:23:57,255.0,Control,19.0,56.0,2.0,64423.56,0.0,3.0,Control,1
311794,409148143_59506475590,462517290_8379390415_435869,2017-04-06 13:05:59,2017-04-06 13:10:17,258.0,Control,3.0,36.5,3.0,378001.41,6.0,9.0,Control,0
313763,44732582_4373502943,309642597_48409225350_944304,2017-06-14 10:25:20,2017-06-14 10:29:01,221.0,Control,16.0,43.0,2.0,149489.86,3.0,6.0,Control,0
314189,110949897_23345655824,859088822_54778375802_971410,2017-04-12 19:53:18,2017-04-12 19:55:34,136.0,Test,23.0,42.5,2.0,336986.89999999997,2.0,5.0,Test,1
314209,33173957_36585110548,302424823_31541223097_799412,2017-04-23 11:56:55,2017-04-23 11:58:15,80.0,Test,6.0,47.5,2.0,258913.82,6.0,9.0,Test,0
314673,924892730_26525819977,41818589_16691348753_826770,2017-03-29 11:58:10,2017-03-29 11:59:58,108.0,Test,13.0,40.5,2.0,34819.479999999996,0.0,3.0,Test,1
314959,300436682_9406324821,151648582_77384242280_700797,2017-03-19 09:30:01,2017-03-19 09:34:53,292.0,Control,7.0,61.5,2.0,117288.5,6.0,9.0,Control,0
315324,252730676_84690532627,62697687_98700297882_509169,2017-04-12 19:17:25,2017-04-12 19:19:09,104.0,Test,9.0,50.5,2.0,31973.06,1.0,4.0,Test,0
317351,41185416_42680597588,881914388_4391442439_108590,2017-04-11 12:30:58,2017-04-11 12:43:29,751.0,Test,15.0,56.5,3.0,128865.99,6.0,9.0,Test,0
318849,818824794_46925373153,292797725_93270644_899311,2017-04-20 16:03:10,2017-04-20 16:05:51,161.0,Test,5.0,26.5,3.0,56132.14,5.0,8.0,Test,0
318876,363744417_483961626,762375973_18212198771_167756,2017-06-16 22:51:58,2017-06-16 22:57:33,335.0,Test,4.0,47.0,2.0,254731.95,1.0,4.0,Test,0
319514,808696343_95010830458,457246726_83423749215_628015,2017-04-21 08:17:13,2017-04-21 08:26:15,542.0,Test,16.0,64.5,4.0,933735.76,6.0,9.0,Test,0
320321,86514289_89103306433,284226514_58603484149_359969,2017-03-29 11:29:09,2017-03-29 11:30:44,95.0,Test,6.0,29.5,2.0,25967.74,0.0,3.0,Test,0
320499,840115321_26382761765,382374199_55800677505_65440,2017-05-12 08:13:37,2017-05-12 08:31:19,1062.0,Control,15.0,22.0,2.0,50782.53,4.0,7.0,Control,1
322007,9063571_41356542069,421235414_52531092124_251600,2017-05-20 22:41:18,2017-05-20 23:00:38,1160.0,Test,6.0,35.0,2.0,40650.28,0.0,3.0,Test,0
323753,95819679_14594633229,954706073_59963568493_350801,2017-03-31 16:09:15,2017-03-31 16:24:44,929.0,Test,14.0,55.5,2.0,167095.09000000003,3.0,6.0,Test,0
323999,175345188_64755118361,314594852_16423706068_23316,2017-05-03 14:06:26,2017-05-03 14:07:58,92.0,Test,6.0,23.0,2.0,42277.32,6.0,9.0,Test,0
327337,939903224_7255235103,388369950_79232732733_768548,2017-06-13 10:33:06,2017-06-13 10:43:37,631.0,Control,15.0,73.0,2.0,699374.2300000001,6.0,9.0,Control,0
327511,336509396_73789107977,418599079_19259399022_504214,2017-04-03 13:24:42,2017-04-03 13:29:15,273.0,Test,20.0,57.5,3.0,66975.4,5.0,8.0,Test,1
329730,936218174_68127725185,650247949_21477924675_832372,2017-04-10 21:20:24,2017-04-10 21:44:16,1432.0,Test,4.0,37.5,2.0,27781.55,5.0,8.0,Test,0
330024,636250866_17400726780,509960319_17165347905_414092,2017-04-16 19:34:24,2017-04-16 19:47:52,808.0,Control,3.0,60.5,2.0,49818.32,4.0,7.0,Control,0
342757,777112037_42073328806,557272589_75850992490_476083,2017-04-12 11:33:45,2017-04-12 11:36:39,174.0,Test,10.0,34.5,2.0,40655.39,0.0,3.0,Test,1
347861,212823965_83042133363,52931432_56069522612_830738,2017-03-29 13:10:35,2017-03-29 13:14:20,225.0,Test,9.0,32.5,2.0,31470.71,6.0,9.0,Test,1
347874,317799708_87572349892,200380525_89833396793_84304,2017-04-15 12:55:19,2017-04-15 13:03:28,489.0,Test,4.0,46.5,2.0,50605.42,6.0,9.0,Test,0
349305,674992220_90531141114,592075937_59658075049_842039,2017-06-04 14:53:13,2017-06-04 15:06:15,782.0,Control,16.0,42.0,2.0,345959.88999999996,6.0,9.0,Control,1
352020,909830001_31291830305,657205883_10701780618_143766,2017-04-12 21:00:18,2017-04-12 21:13:02,764.0,Test,13.0,53.5,2.0,25916.72,0.0,3.0,Test,1
359922,782536779_34909421520,112210745_80244646548_252887,2017-04-15 21:30:51,2017-04-15 21:33:14,143.0,Test,5.0,31.5,2.0,33779.6,3.0,6.0,Test,1
363451,115563146_10406043955,369481620_14148702676_951822,2017-04-08 15:29:25,2017-04-08 15:30:24,59.0,Test,12.0,66.5,2.0,103437.16,0.0,4.0,Test,1
363952,581894770_41013675021,413298878_68944185134_279085,2017-04-13 13:04:34,2017-04-13 13:22:45,1091.0,Test,4.0,57.5,2.0,243829.36,6.0,9.0,Test,1
365203,619408651_13225398725,889937485_72869404836_891240,2017-04-07 17:34:46,2017-04-07 17:33:54,-52.0,Test,9.0,33.5,3.0,82797.29000000001,3.0,6.0,Test,1
365525,180584255_52044702417,702030849_16606919291_257832,2017-04-12 13:58:12,2017-04-12 14:26:47,1715.0,Test,4.0,24.5,3.0,25797.839999999997,4.0,7.0,Test,0
365845,481631531_35534692914,82179920_6163784939_548102,2017-06-04 12:37:39,2017-06-04 12:41:26,227.0,Test,8.0,57.0,2.0,65334.78,4.0,7.0,Test,0
366887,748120837_86977408674,16078042_35647891263_672967,2017-04-03 00:07:42,2017-04-03 00:11:20,218.0,Test,9.0,26.5,2.0,62868.7,0.0,3.0,Test,0
367331,845550303_21433943603,396845677_91906936799_158024,2017-03-23 12:23:57,2017-03-23 12:25:43,106.0,Control,6.0,61.5,2.0,70120.20999999999,5.0,8.0,Control,0
367638,507915927_8186625634,776713590_72093397373_446226,2017-05-08 19:32:33,2017-05-08 19:35:11,158.0,Control,20.0,84.0,2.0,226782.99,0.0,3.0,Control,1
368473,165496483_57810447279,567960025_28964383454_868052,2017-04-08 03:14:35,2017-04-08 03:11:34,-181.0,Control,7.0,61.5,3.0,167689.21999999997,5.0,8.0,Control,0
369968,195994880_18230179899,951608332_2488116610_134565,2017-04-16 10:23:10,2017-04-16 10:25:07,117.0,Control,12.0,32.5,2.0,32718.53,4.0,7.0,Control,0
370201,828941176_18490952852,623944063_67715635215_247884,2017-04-01 22:15:57,2017-04-01 22:34:32,1115.0,Test,22.0,47.5,2.0,68492.48,2.0,5.0,Test,1
370651,250857360_36740647962,68961774_43618302815_544394,2017-05-14 16:50:03,2017-05-14 16:53:50,227.0,Control,7.0,56.0,2.0,80524.2,5.0,8.0,Control,0
372126,946759916_37968287089,37903382_53424411852_784883,2017-04-02 10:43:44,2017-04-02 10:50:27,403.0,Test,6.0,63.5,2.0,467106.56,0.0,3.0,Test,0
372207,288048819_82416800177,185340127_30778451278_103338,2017-03-29 19:28:41,2017-03-29 19:44:40,959.0,Test,5.0,23.5,2.0,87869.61,0.0,3.0,Test,0
372517,602593273_39918407232,170576953_49647691152_61554,2017-03-29 13:30:12,2017-03-29 13:51:50,1298.0,Test,16.0,49.5,2.0,33970.799999999996,3.0,6.0,Test,0
372780,684443544_37042384075,834483063_20353796921_219254,2017-04-12 16:30:13,2017-04-12 16:36:13,360.0,Test,6.0,36.5,3.0,110182.09,6.0,9.0,Test,0
373190,481900188_79097056619,914884263_17091961107_56863,2017-03-29 12:25:47,2017-03-29 12:30:05,258.0,Test,19.0,31.5,2.0,45763.17999999999,2.0,5.0,Test,0
375257,868913954_78297008539,794914401_49992413961_288457,2017-03-31 13:02:11,2017-03-31 13:07:04,293.0,Test,15.0,27.5,2.0,48261.2,0.0,3.0,Test,0
378556,654133011_35332915164,130408510_50352274192_113818,2017-03-29 11:21:05,2017-03-29 11:23:22,137.0,Test,6.0,31.5,2.0,80900.01999999999,0.0,3.0,Test,0
381655,207134582_76371267976,765516555_79419002719_594404,2017-04-03 14:57:47,2017-04-03 14:59:40,113.0,Control,3.0,32.5,2.0,46574.82,3.0,6.0,Control,0
381660,643393457_89528755979,33474960_76040331931_209152,2017-04-03 22:32:33,2017-04-03 22:47:06,873.0,Test,15.0,65.5,2.0,224315.59000000003,4.0,7.0,Test,1
381711,78793071_79366014776,49243706_91710449032_546104,2017-03-23 20:51:34,2017-03-23 20:50:23,-71.0,Control,7.0,58.5,3.0,205243.23,6.0,9.0,Control,0
381793,332572125_758774081,194169225_72330173758_29507,2017-04-23 12:12:17,2017-04-23 12:17:27,310.0,Test,21.0,53.5,2.0,174611.55,1.0,5.0,Test,1
382202,696149717_30043107998,249403975_1048923099_828690,2017-03-31 08:56:42,2017-03-31 08:59:13,151.0,Test,14.0,58.5,2.0,142690.65,3.0,6.0,Test,1
382316,38706341_91780965811,850759069_83562541510_536760,2017-05-06 16:48:26,2017-05-06 17:07:52,1166.0,Test,6.0,59.0,2.0,742066.11,6.0,9.0,Test,0
385802,28704348_97355844629,130369615_47622528451_671053,2017-03-29 15:13:23,2017-03-29 16:56:50,6207.0,Test,7.0,37.5,3.0,59611.5,4.0,7.0,Test,0
387539,831423052_81375056495,505646867_50901611945_445420,2017-03-28 19:23:52,2017-03-28 19:43:41,1189.0,Test,10.0,49.5,2.0,48217.86,2.0,5.0,Test,1
388395,785966159_45625229996,904052444_9657641498_490939,2017-04-15 08:50:18,2017-04-15 08:53:57,219.0,Test,14.0,62.5,2.0,64938.509999999995,2.0,5.0,Test,0
393005,238199953_33257685972,579367767_60788307935_908431,2017-03-29 15:41:23,2017-03-29 15:46:16,293.0,Control,15.0,52.5,2.0,60344.67,1.0,4.0,Control,0
394311,759255324_54309423971,15187690_68949194670_730902,2017-03-31 19:38:07,2017-03-31 19:53:14,907.0,Test,5.0,67.5,2.0,61756.13,6.0,9.0,Test,0
394458,903155046_32321621649,415063159_17994416380_126966,2017-03-29 16:50:12,2017-03-29 17:02:41,749.0,Test,10.0,58.5,2.0,225570.77,4.0,7.0,Test,1
398973,846786875_13439771410,256273311_56131640502_513805,2017-05-06 11:47:52,2017-05-06 11:51:29,217.0,Test,12.0,59.0,2.0,165353.21999999997,3.0,6.0,Test,1
399211,452228009_72534602480,227463399_90908031867_380773,2017-06-12 20:27:00,2017-06-12 20:29:00,120.0,Test,21.0,39.0,3.0,522684.3,6.0,9.0,Test,0
401723,777199380_76140644484,422852671_26820658153_945046,2017-04-08 19:51:04,2017-04-08 19:54:31,207.0,Test,6.0,25.5,2.0,25090.55,5.0,8.0,Test,0
403735,73554453_8721258380,202827163_76574496010_621568,2017-04-12 12:59:16,2017-04-12 13:02:15,179.0,Test,10.0,39.5,2.0,108150.63,1.0,4.0,Test,0
406224,103555127_7764619933,269729420_44039254344_139876,2017-03-29 19:59:08,2017-03-29 20:04:52,344.0,Test,4.0,48.5,2.0,234014.95,6.0,9.0,Test,0
408411,813919622_9756315467,934624877_18565663452_538755,2017-04-07 19:04:08,2017-04-07 19:13:44,576.0,Test,17.0,51.5,2.0,223768.68,6.0,9.0,Test,0
408685,935090883_69553008697,998807163_35383388420_162108,2017-04-15 18:49:50,2017-04-15 18:52:04,134.0,Test,28.0,63.5,2.0,302649.55,0.0,3.0,Test,1
409450,5934281_67908767437,61550079_48023243698_607565,2017-04-05 15:26:17,2017-04-05 15:30:52,275.0,Control,21.0,51.5,3.0,189342.55,6.0,9.0,Control,0
409787,58616586_5615493529,423560611_77526374509_6944,2017-03-31 07:48:39,2017-03-31 07:58:01,562.0,Test,14.0,60.5,2.0,45683.88,0.0,3.0,Test,0
