visit_id,start_time,confirm_time,process_duration
850686451_43872004031_600313,2017-03-15 11:42:36,2017-03-15 11:48:00,5.4
263013332_88581871606_161398,2017-04-08 18:22:59,2017-04-08 18:28:23,5.4
458252327_21453898108_936776,2017-04-08 12:24:29,2017-04-08 12:29:53,5.4
972129591_35602932002_415445,2017-04-03 11:56:38,2017-04-03 12:02:02,5.4
546034113_12832266526_174935,2017-04-14 18:51:09,2017-04-14 18:56:33,5.4
186281906_2096301372_268108,2017-06-10 11:11:10,2017-06-10 11:16:34,5.4
222052005_86598589251_161935,2017-04-15 22:10:00,2017-04-15 22:15:24,5.4
540760530_94493953091_636869,2017-06-18 19:39:24,2017-06-18 19:44:48,5.4
201644766_10837180011_868635,2017-04-05 13:36:14,2017-04-05 13:41:38,5.4
984630419_52861380259_71027,2017-03-29 11:39:12,2017-03-29 11:44:36,5.4
991111728_78623584781_727654,2017-04-15 10:09:25,2017-04-15 10:14:49,5.4
999027606_14420282929_137267,2017-04-19 08:43:49,2017-04-19 08:49:14,5.416666666666667
203298643_90872401674_215132,2017-04-12 12:16:24,2017-04-12 12:21:49,5.416666666666667
152535215_51635243334_43283,2017-04-21 11:58:35,2017-04-21 12:04:00,5.416666666666667
798589704_99326899663_305440,2017-04-19 13:12:59,2017-04-19 13:18:24,5.416666666666667
313972978_59325091734_165542,2017-04-05 20:18:33,2017-04-05 20:23:58,5.416666666666667
669537287_99088388517_105863,2017-04-09 16:28:58,2017-04-09 16:34:23,5.416666666666667
675786747_80647782105_473597,2017-04-05 11:07:04,2017-04-05 11:12:29,5.416666666666667
871766255_14264259323_871473,2017-03-29 12:33:02,2017-03-29 12:38:27,5.416666666666667
824239537_97545369577_300678,2017-04-16 12:34:53,2017-04-16 12:40:18,5.416666666666667
384222739_34924954576_467376,2017-04-05 22:39:06,2017-04-05 22:44:31,5.416666666666667
47308802_2598292648_890327,2017-06-04 22:02:49,2017-06-04 22:08:14,5.416666666666667
385745036_55886612704_256346,2017-03-30 08:41:23,2017-03-30 08:46:48,5.416666666666667
733807685_63771332594_568900,2017-03-29 23:03:25,2017-03-29 23:08:50,5.416666666666667
748978459_35818951439_4114,2017-03-22 11:05:52,2017-03-22 11:11:17,5.416666666666667
319334534_36400736052_359295,2017-04-06 11:45:30,2017-04-06 11:50:55,5.416666666666667
705466372_46002193292_578036,2017-04-06 09:30:15,2017-04-06 09:35:40,5.416666666666667
983728055_44635006191_847946,2017-04-03 21:24:08,2017-04-03 21:29:33,5.416666666666667
284198139_71942450039_826951,2017-04-07 14:55:28,2017-04-07 15:00:53,5.416666666666667
692901419_21320284791_708681,2017-03-29 14:54:32,2017-03-29 14:59:57,5.416666666666667
90297680_25144285489_656454,2017-05-22 19:34:44,2017-05-22 19:40:09,5.416666666666667
863758507_54992219674_169586,2017-04-02 11:51:02,2017-04-02 11:56:27,5.416666666666667
406745923_25762721829_873635,2017-04-21 08:31:07,2017-04-21 08:36:32,5.416666666666667
578297239_74115917935_825803,2017-05-30 16:13:53,2017-05-30 16:19:18,5.416666666666667
799536025_18876336819_45960,2017-03-29 11:15:01,2017-03-29 11:20:26,5.416666666666667
194006306_77455866514_599394,2017-04-21 16:53:16,2017-04-21 16:58:41,5.416666666666667
43667891_9423316983_213836,2017-05-03 09:46:49,2017-05-03 09:52:15,5.433333333333334
323001741_90184844711_223345,2017-03-30 15:01:05,2017-03-30 15:06:31,5.433333333333334
617750481_95342378235_162547,2017-03-29 12:12:16,2017-03-29 12:17:42,5.433333333333334
212176538_81443435243_987874,2017-04-04 13:17:09,2017-04-04 13:22:35,5.433333333333334
319858140_28490755962_666115,2017-04-15 18:21:20,2017-04-15 18:26:46,5.433333333333334
142692950_70030778654_565198,2017-05-28 10:28:49,2017-05-28 10:34:15,5.433333333333334
624540257_54686041348_112241,2017-05-09 11:15:59,2017-05-09 11:21:25,5.433333333333334
783164451_73914575132_100535,2017-04-17 12:17:17,2017-04-17 12:22:43,5.433333333333334
902522643_57516586153_146758,2017-04-20 12:33:49,2017-04-20 12:39:15,5.433333333333334
257437389_85455736496_158782,2017-04-13 20:04:33,2017-04-13 20:09:59,5.433333333333334
856907441_77123463619_678224,2017-04-03 21:57:37,2017-04-03 22:03:03,5.433333333333334
72431856_51177616885_826923,2017-03-29 12:35:42,2017-03-29 12:41:08,5.433333333333334
399581469_96455506248_3265,2017-04-09 23:38:28,2017-04-09 23:43:54,5.433333333333334
411500211_4272948622_588652,2017-03-15 11:36:49,2017-03-15 11:42:15,5.433333333333334
705243434_73465359397_427789,2017-04-08 00:07:39,2017-04-08 00:13:05,5.433333333333334
313385135_82564244616_728883,2017-04-12 17:36:18,2017-04-12 17:41:44,5.433333333333334
47201857_47168079385_929450,2017-04-19 11:39:13,2017-04-19 11:44:39,5.433333333333334
262476397_81107519718_791070,2017-04-13 12:24:48,2017-04-13 12:30:14,5.433333333333334
251026143_92072206062_790475,2017-04-15 11:11:29,2017-04-15 11:16:55,5.433333333333334
480067935_97435616303_487986,2017-03-30 09:25:32,2017-03-30 09:30:58,5.433333333333334
313667972_96040993416_993048,2017-04-06 08:32:38,2017-04-06 08:38:04,5.433333333333334
778636990_26054610275_73404,2017-04-10 08:35:33,2017-04-10 08:41:00,5.45
41061444_94474109033_824775,2017-06-11 10:53:34,2017-06-11 10:59:01,5.45
921965738_14214691999_501647,2017-04-23 13:36:57,2017-04-23 13:42:24,5.45
172063167_88336744339_15004,2017-03-29 22:17:43,2017-03-29 22:23:10,5.45
47798508_67199802280_653121,2017-04-06 10:27:44,2017-04-06 10:33:11,5.45
461295294_99250346826_581398,2017-04-16 19:25:42,2017-04-16 19:31:09,5.45
239320055_33047990678_496317,2017-04-12 18:41:53,2017-04-12 18:47:20,5.45
664332260_80292085124_310666,2017-03-29 23:01:57,2017-03-29 23:07:24,5.45
238985248_9314677155_759089,2017-05-03 21:00:51,2017-05-03 21:06:18,5.45
707128159_94564076000_26347,2017-05-09 17:20:09,2017-05-09 17:25:36,5.45
758468590_66662935836_639802,2017-03-31 10:11:56,2017-03-31 10:17:23,5.45
363881355_93706242467_254887,2017-06-01 17:03:42,2017-06-01 17:09:09,5.45
390317789_47211440032_519583,2017-03-29 13:22:13,2017-03-29 13:27:40,5.45
273879542_38869278017_752083,2017-04-04 16:35:18,2017-04-04 16:40:45,5.45
812697631_38278269872_934971,2017-04-01 13:52:45,2017-04-01 13:58:12,5.45
999358338_38217364343_327998,2017-04-12 17:36:51,2017-04-12 17:42:18,5.45
911622084_93432832735_44429,2017-04-22 10:18:21,2017-04-22 10:23:48,5.45
650609560_99293020598_306826,2017-06-04 13:12:37,2017-06-04 13:18:04,5.45
154827284_61383821396_626674,2017-03-29 15:13:34,2017-03-29 15:19:01,5.45
427491238_57958681335_676841,2017-03-26 17:02:43,2017-03-26 17:08:10,5.45
813806674_48186949714_310674,2017-04-01 16:21:39,2017-04-01 16:27:06,5.45
521245588_66580145901_602946,2017-04-05 13:44:03,2017-04-05 13:49:30,5.45
309173578_77331528719_196524,2017-04-24 18:17:23,2017-04-24 18:22:50,5.45
781005548_66255356230_674283,2017-04-29 01:25:07,2017-04-29 01:30:34,5.45
304104294_7580386615_342406,2017-04-26 15:31:59,2017-04-26 15:37:26,5.45
296013697_71779417182_610340,2017-04-12 21:58:47,2017-04-12 22:04:14,5.45
364986082_93535470415_311344,2017-04-14 11:09:36,2017-04-14 11:15:03,5.45
409306021_8881113789_261285,2017-04-06 10:06:34,2017-04-06 10:12:02,5.466666666666667
31298593_62492405845_473049,2017-05-19 10:56:54,2017-05-19 11:02:22,5.466666666666667
511082416_73563065595_709536,2017-04-15 20:02:43,2017-04-15 20:08:11,5.466666666666667
320282903_62334954139_148333,2017-04-27 21:40:19,2017-04-27 21:45:47,5.466666666666667
55097854_91390363222_19249,2017-04-19 17:49:22,2017-04-19 17:54:50,5.466666666666667
408967587_46960493335_171429,2017-04-06 11:04:51,2017-04-06 11:10:19,5.466666666666667
300971014_69365593494_636421,2017-04-12 21:10:33,2017-04-12 21:16:01,5.466666666666667
330795139_70450221071_458344,2017-04-05 11:35:35,2017-04-05 11:41:03,5.466666666666667
935898992_18165341829_891931,2017-04-06 23:56:31,2017-04-07 00:01:59,5.466666666666667
113725800_43586656354_807324,2017-04-14 11:18:50,2017-04-14 11:24:18,5.466666666666667
862778992_82264184824_133012,2017-04-11 17:25:43,2017-04-11 17:31:11,5.466666666666667
521159490_86842553042_32829,2017-04-24 13:10:33,2017-04-24 13:16:01,5.466666666666667
844367779_39021963530_60430,2017-04-06 11:39:17,2017-04-06 11:44:45,5.466666666666667
219918135_2339347037_713956,2017-04-12 19:48:26,2017-04-12 19:53:54,5.466666666666667
636708595_98191506944_866109,2017-03-31 18:03:47,2017-03-31 18:09:15,5.466666666666667
558483289_20974205101_330247,2017-04-04 00:24:07,2017-04-04 00:29:36,5.483333333333333
958587646_67934020554_439757,2017-05-14 16:30:59,2017-05-14 16:36:28,5.483333333333333
215954686_15642584694_426769,2017-04-05 14:30:42,2017-04-05 14:36:11,5.483333333333333
398620181_23413084330_814727,2017-04-13 06:03:34,2017-04-13 06:09:03,5.483333333333333
62748803_79852623630_86997,2017-03-29 14:57:54,2017-03-29 15:03:23,5.483333333333333
749194172_69545598926_93413,2017-04-21 08:24:08,2017-04-21 08:29:37,5.483333333333333
78386315_45624625075_22331,2017-04-06 16:28:29,2017-04-06 16:33:58,5.483333333333333
232920095_1720494447_198604,2017-03-29 12:35:28,2017-03-29 12:40:57,5.483333333333333
928744356_24150146979_967809,2017-05-08 20:18:24,2017-05-08 20:23:53,5.483333333333333
85674504_66126286521_592674,2017-04-09 15:39:27,2017-04-09 15:44:56,5.483333333333333
507157811_36241171590_753471,2017-04-09 15:49:54,2017-04-09 15:55:23,5.483333333333333
465271047_2133276886_98718,2017-04-06 10:11:53,2017-04-06 10:17:22,5.483333333333333
457118054_81782533358_612990,2017-04-16 18:17:09,2017-04-16 18:22:38,5.483333333333333
204181565_94268430666_594737,2017-03-29 13:42:07,2017-03-29 13:47:36,5.483333333333333
105981591_70237515451_29158,2017-04-05 18:15:25,2017-04-05 18:20:54,5.483333333333333
943031888_3467984612_83085,2017-06-06 14:04:56,2017-06-06 14:10:25,5.483333333333333
744526199_76811260124_269513,2017-04-01 00:06:03,2017-04-01 00:11:32,5.483333333333333
176319811_87227472328_461297,2017-04-15 16:20:47,2017-04-15 16:26:16,5.483333333333333
904111792_69010063781_566917,2017-05-11 10:58:50,2017-05-11 11:04:19,5.483333333333333
622306042_45188422810_589531,2017-03-30 09:58:11,2017-03-30 10:03:40,5.483333333333333
743013499_11491651688_576935,2017-04-05 13:45:35,2017-04-05 13:51:04,5.483333333333333
464990741_34254998343_73624,2017-04-06 13:45:01,2017-04-06 13:50:31,5.5
117714400_50322151466_503875,2017-05-15 13:22:16,2017-05-15 13:27:46,5.5
798295291_94672956299_571338,2017-04-27 17:26:15,2017-04-27 17:31:45,5.5
288702407_10494025680_796232,2017-05-08 21:39:01,2017-05-08 21:44:31,5.5
591026020_15607704464_753557,2017-04-05 17:05:30,2017-04-05 17:11:00,5.5
318651242_40484626092_587758,2017-05-12 09:42:11,2017-05-12 09:47:41,5.5
303588596_42090018246_77362,2017-06-19 22:18:03,2017-06-19 22:23:33,5.5
738796758_23661485696_639623,2017-05-21 12:52:07,2017-05-21 12:57:37,5.5
318753025_84251668843_387757,2017-04-03 18:34:56,2017-04-03 18:40:26,5.5
242706850_11468833740_637792,2017-03-30 19:39:26,2017-03-30 19:44:56,5.5
351139493_12485984169_160621,2017-04-04 15:01:43,2017-04-04 15:07:13,5.5
837610451_30537717891_445305,2017-04-05 13:23:27,2017-04-05 13:28:57,5.5
595312217_81021254408_309202,2017-03-31 17:25:16,2017-03-31 17:30:46,5.5
228695608_39989065336_416105,2017-06-01 14:53:21,2017-06-01 14:58:51,5.5
380345905_70667830172_226565,2017-04-24 19:43:28,2017-04-24 19:48:58,5.5
205610860_67764684319_904145,2017-05-01 20:26:52,2017-05-01 20:32:22,5.5
62582405_7308612108_432869,2017-04-12 11:06:56,2017-04-12 11:12:26,5.5
480720294_11758828236_110308,2017-04-05 22:44:57,2017-04-05 22:50:27,5.5
536351482_19624637224_839123,2017-05-12 12:28:37,2017-05-12 12:34:07,5.5
733327749_1456648167_463991,2017-05-15 11:34:15,2017-05-15 11:39:45,5.5
971804722_183985288_860698,2017-03-29 12:16:46,2017-03-29 12:22:16,5.5
57193998_12186953879_944073,2017-06-06 23:59:48,2017-06-07 00:05:18,5.5
859777058_34757778113_865416,2017-03-29 12:27:08,2017-03-29 12:32:39,5.516666666666667
903360224_51804994772_887965,2017-03-29 21:11:28,2017-03-29 21:16:59,5.516666666666667
115730812_32311810732_588813,2017-04-05 11:26:51,2017-04-05 11:32:22,5.516666666666667
761039385_42190407734_723434,2017-03-29 11:15:51,2017-03-29 11:21:22,5.516666666666667
217202123_43688864005_379309,2017-04-05 07:42:50,2017-04-05 07:48:21,5.516666666666667
702486929_79839403728_901057,2017-04-16 14:19:15,2017-04-16 14:24:46,5.516666666666667
348793767_58352611288_451530,2017-04-21 12:45:45,2017-04-21 12:51:16,5.516666666666667
606496488_75237750145_759344,2017-04-04 11:15:56,2017-04-04 11:21:27,5.516666666666667
208398417_40058729740_444966,2017-05-20 10:47:52,2017-05-20 10:53:23,5.516666666666667
96288801_76177997738_376735,2017-06-11 09:44:47,2017-06-11 09:50:18,5.516666666666667
281816165_98919975544_541859,2017-04-04 18:42:13,2017-04-04 18:47:44,5.516666666666667
557620541_50195441568_376329,2017-04-14 16:19:08,2017-04-14 16:24:39,5.516666666666667
140778515_32630769261_538746,2017-04-05 11:06:50,2017-04-05 11:12:21,5.516666666666667
326721053_54329171396_774490,2017-04-19 11:24:46,2017-04-19 11:30:17,5.516666666666667
914333631_22180447763_209585,2017-05-12 15:24:44,2017-05-12 15:30:15,5.516666666666667
264983456_55288849407_826462,2017-03-30 13:32:26,2017-03-30 13:37:57,5.516666666666667
39775533_71402081698_422353,2017-04-07 08:32:51,2017-04-07 08:38:22,5.516666666666667
545733245_59755182404_726460,2017-03-29 11:33:06,2017-03-29 11:38:37,5.516666666666667
124865016_90477423795_914703,2017-04-08 19:30:36,2017-04-08 19:36:07,5.516666666666667
6434370_24442494662_192182,2017-04-07 12:21:13,2017-04-07 12:26:44,5.516666666666667
982613263_11716001391_473063,2017-05-09 05:27:19,2017-05-09 05:32:50,5.516666666666667
384685520_537891156_816394,2017-03-29 17:50:45,2017-03-29 17:56:17,5.533333333333333
42253587_59873434622_214458,2017-05-25 16:52:23,2017-05-25 16:57:55,5.533333333333333
202402051_1657154220_800815,2017-03-29 21:19:32,2017-03-29 21:25:04,5.533333333333333
353857376_40119119928_914518,2017-04-13 20:27:09,2017-04-13 20:32:41,5.533333333333333
383881259_35223663210_122042,2017-05-01 09:50:57,2017-05-01 09:56:29,5.533333333333333
357029931_93607046031_753116,2017-04-10 11:42:00,2017-04-10 11:47:32,5.533333333333333
924795854_96118164768_244387,2017-04-15 06:40:21,2017-04-15 06:45:53,5.533333333333333
921307552_78247193786_983887,2017-04-12 15:56:50,2017-04-12 16:02:22,5.533333333333333
820176512_5654568372_999234,2017-04-19 11:11:11,2017-04-19 11:16:43,5.533333333333333
241275627_55858189763_947274,2017-04-09 23:00:06,2017-04-09 23:05:38,5.533333333333333
317580947_64493991587_431408,2017-04-19 20:10:34,2017-04-19 20:16:06,5.533333333333333
266151177_50480079897_257724,2017-04-12 21:18:45,2017-04-12 21:24:17,5.533333333333333
487921129_48648088540_983412,2017-04-03 21:24:09,2017-04-03 21:29:41,5.533333333333333
2896680_39697909608_379199,2017-03-29 15:32:34,2017-03-29 15:38:06,5.533333333333333
732118772_30807831953_21656,2017-04-05 13:23:48,2017-04-05 13:29:20,5.533333333333333
387299772_51535810403_494059,2017-03-30 15:26:19,2017-03-30 15:31:51,5.533333333333333
531631065_7493448176_303189,2017-04-12 20:32:11,2017-04-12 20:37:43,5.533333333333333
290786250_20766238987_904427,2017-04-02 13:44:37,2017-04-02 13:50:09,5.533333333333333
594363417_49775009728_785901,2017-03-30 09:17:20,2017-03-30 09:22:52,5.533333333333333
666743056_47362285511_121028,2017-04-05 17:23:55,2017-04-05 17:29:27,5.533333333333333
303483944_23255999540_125864,2017-03-29 19:26:15,2017-03-29 19:31:47,5.533333333333333
573641920_43206299644_349537,2017-04-07 21:48:45,2017-04-07 21:54:17,5.533333333333333
723341337_83820972478_11032,2017-03-30 01:35:16,2017-03-30 01:40:48,5.533333333333333
592640350_30999285541_211951,2017-03-29 11:16:47,2017-03-29 11:22:19,5.533333333333333
570646799_92958210037_948685,2017-04-05 13:12:48,2017-04-05 13:18:20,5.533333333333333
758021734_22779797411_561887,2017-06-07 09:52:14,2017-06-07 09:57:46,5.533333333333333
413092169_85564081172_920961,2017-06-03 17:05:59,2017-06-03 17:11:31,5.533333333333333
397820815_9252358161_526582,2017-04-13 16:59:49,2017-04-13 17:05:21,5.533333333333333
15425487_76508396503_167069,2017-05-17 18:59:31,2017-05-17 19:05:03,5.533333333333333
572999750_44996972757_394310,2017-04-03 16:28:29,2017-04-03 16:34:01,5.533333333333333
614753390_13523681372_414535,2017-03-29 14:57:32,2017-03-29 15:03:05,5.55
602666282_59632564719_297674,2017-04-12 19:34:23,2017-04-12 19:39:56,5.55
150566564_1333213619_763238,2017-06-14 13:56:32,2017-06-14 14:02:05,5.55
805269694_85259829425_851464,2017-05-12 23:26:03,2017-05-12 23:31:36,5.55
709603157_69804756075_13378,2017-05-11 21:29:28,2017-05-11 21:35:01,5.55
418963661_80448610955_411696,2017-03-29 19:21:30,2017-03-29 19:27:03,5.55
734179953_33622172885_670683,2017-04-05 12:23:54,2017-04-05 12:29:27,5.55
565555981_79109617863_936319,2017-03-30 01:29:07,2017-03-30 01:34:40,5.55
988836848_3524506805_825490,2017-03-29 13:32:52,2017-03-29 13:38:25,5.55
392027040_33635949673_907010,2017-04-05 12:47:37,2017-04-05 12:53:10,5.55
428151952_85712192856_403655,2017-05-20 17:06:48,2017-05-20 17:12:21,5.55
427396214_286339453_615741,2017-04-20 09:08:01,2017-04-20 09:13:34,5.55
259875807_5896336385_749312,2017-03-29 16:54:42,2017-03-29 17:00:15,5.55
890952549_57812386603_128288,2017-04-12 12:08:06,2017-04-12 12:13:39,5.55
741047308_50806495954_424053,2017-03-29 18:14:24,2017-03-29 18:19:57,5.55
905740293_9881359920_715748,2017-04-13 11:59:26,2017-04-13 12:04:59,5.55
246675650_74772050104_258537,2017-04-13 07:55:34,2017-04-13 08:01:07,5.55
905479525_33509983251_914955,2017-04-16 18:01:12,2017-04-16 18:06:45,5.55
231985198_85486300281_232090,2017-03-29 12:35:56,2017-03-29 12:41:29,5.55
232089598_28552558621_990396,2017-04-12 15:43:38,2017-04-12 15:49:11,5.55
928597717_39366987912_328775,2017-03-29 15:52:59,2017-03-29 15:58:32,5.55
805045787_96630202909_554531,2017-03-31 10:46:01,2017-03-31 10:51:34,5.55
415402639_35376416235_470168,2017-04-24 21:35:49,2017-04-24 21:41:22,5.55
180397364_53384215619_857352,2017-04-23 13:35:05,2017-04-23 13:40:38,5.55
333131391_38880668594_152931,2017-04-19 11:04:55,2017-04-19 11:10:28,5.55
193082317_27380251112_873375,2017-05-01 17:40:24,2017-05-01 17:45:57,5.55
41999634_16172491685_981920,2017-04-05 12:48:58,2017-04-05 12:54:31,5.55
321347236_70751678304_62702,2017-05-02 08:40:10,2017-05-02 08:45:43,5.55
945983608_65606561375_82393,2017-04-08 09:01:32,2017-04-08 09:07:05,5.55
488955589_98373179787_760227,2017-04-07 10:05:39,2017-04-07 10:11:12,5.55
487780634_80488398411_515975,2017-03-29 13:07:07,2017-03-29 13:12:40,5.55
330604112_49342579454_722396,2017-04-12 14:26:50,2017-04-12 14:32:24,5.566666666666666
878631484_92155758341_506254,2017-04-05 13:23:11,2017-04-05 13:28:45,5.566666666666666
13230994_26512304416_834075,2017-03-30 12:08:34,2017-03-30 12:14:08,5.566666666666666
70465971_48877951901_93258,2017-06-02 16:11:29,2017-06-02 16:17:03,5.566666666666666
154302_46852160250_670110,2017-06-05 07:13:55,2017-06-05 07:19:29,5.566666666666666
758978149_95321019423_739978,2017-05-17 12:40:03,2017-05-17 12:45:37,5.566666666666666
34155902_48211059483_46372,2017-03-29 19:09:36,2017-03-29 19:15:10,5.566666666666666
132308094_58072085948_298003,2017-05-20 20:08:27,2017-05-20 20:14:01,5.566666666666666
537839059_23043986912_511285,2017-05-05 17:55:40,2017-05-05 18:01:14,5.566666666666666
191602070_3092375246_918456,2017-04-06 12:52:44,2017-04-06 12:58:18,5.566666666666666
137119008_19606415638_699387,2017-04-15 18:05:02,2017-04-15 18:10:36,5.566666666666666
323727306_6317861841_471776,2017-04-10 08:42:42,2017-04-10 08:48:16,5.566666666666666
